state,class,gender,age,paid,logpaid
STATE 04,C71,M,69,1648.41,7.407566466
STATE 15,C1 ,F,69,1613.75,7.386315942
STATE 15,C71,F,69,1601.01,7.378389959
STATE 06,C71,F,69,1599.07,7.377177489
STATE 15,C71,M,69,1592.26,7.37290967
STATE 15,C11,M,69,1552.37,7.347538074
STATE 15,C7B,M,69,1548,7.344719054
STATE 10,C1 ,F,69,1543.88,7.342054007
STATE 15,C7B,M,69,1502.55,7.314918944
STATE 15,C71,F,69,1441.86,7.273689226
STATE 15,C11,M,69,1430.52,7.265793294
STATE 12,C2 ,M,69,1428.87,7.264639201
STATE 06,C71,M,69,1424.07,7.261274248
STATE 17,C71,M,69,1381.16,7.230679005
STATE 15,C7 ,F,69,1376.59,7.227364706
STATE 12,C11,F,69,1346.31,7.205122796
STATE 02,C1 ,M,69,1342.04,7.201946123
STATE 04,C7 ,M,69,1336.26,7.197629946
STATE 17,C71,F,69,1251.4,7.132018204
STATE 02,C7 ,F,69,1248.01,7.129305562
STATE 04,C71,F,69,1194.82,7.085750825
STATE 15,C11,M,69,1160.5,7.056606226
STATE 15,C7 ,M,69,1136.97,7.036122108
STATE 06,C1 ,F,69,1117.99,7.019287709
STATE 03,C1 ,F,69,1117.82,7.019135639
STATE 15,C2 ,M,69,1112.54,7.014400968
STATE 03,C11,M,69,1085,6.989335266
STATE 04,C7B,M,69,1079.39,6.984151346
STATE 01,C7 ,F,69,1065.7,6.971387139
STATE 04,C7 ,F,69,1058.27,6.964390778
STATE 15,C1 ,M,69,1047.49,6.954152105
STATE 02,C71,F,69,1036.1,6.943218943
STATE 17,C71,M,69,990.86,6.898573253
STATE 14,C11,M,69,958.45,6.865317396
STATE 14,C71,M,69,950.61,6.857103884
STATE 15,C1 ,M,69,947.71,6.854048548
STATE 06,C1B,M,69,945.56,6.851777345
STATE 15,C1 ,M,69,945.39,6.851597541
STATE 12,C1 ,M,69,943.31,6.849394967
STATE 03,C71,M,69,935.17,6.840728331
STATE 04,C7 ,M,69,902.1,6.804725379
STATE 15,C1 ,F,69,900,6.802394763
STATE 13,C71,F,69,883.75,6.784174217
STATE 06,C1 ,M,69,880.82,6.780853292
STATE 15,C11,M,69,880.2,6.780149154
STATE 15,C71,F,69,875.28,6.774543835
STATE 10,C71,M,69,871.16,6.769825657
STATE 15,F1 ,F,69,863.43,6.760912829
STATE 02,C7 ,M,69,858.42,6.75509349
STATE 04,C7 ,M,69,851.49,6.746987756
STATE 17,C71,M,69,835.05,6.727491603
STATE 15,C7B,F,69,800,6.684611728
STATE 15,C7B,M,69,787.04,6.668279073
STATE 11,C7B,F,69,783.53,6.663809351
STATE 06,C1 ,F,69,742.15,6.609551379
STATE 02,C1 ,M,69,731.35,6.594892141
STATE 15,C71,M,69,728.53,6.591028805
STATE 14,C71,M,69,713.55,6.570252512
STATE 17,C7 ,M,69,701.89,6.553776697
STATE 02,C71,F,69,698.49,6.548920862
STATE 15,C7A,M,69,695.53,6.544674145
STATE 15,C71,F,69,690.92,6.538024043
STATE 17,C7 ,F,69,689.11,6.53540091
STATE 15,C1B,F,69,685,6.529418838
STATE 14,F7 ,M,69,675,6.514712691
STATE 15,C71,M,69,673.51,6.512502844
STATE 06,C11,M,69,672.31,6.510719544
STATE 15,C7 ,F,69,663.91,6.498146598
STATE 03,C1 ,F,69,656.93,6.487577468
STATE 15,C1 ,F,69,654.75,6.484253483
STATE 15,C71,M,69,651.09,6.478647882
STATE 04,C71,F,69,645.8,6.470489858
STATE 04,C71,M,69,642.82,6.465864747
STATE 06,C71,M,69,633.79,6.451717669
STATE 15,C1 ,M,69,626.38,6.439957216
STATE 17,C7B,M,69,624.26,6.436566948
STATE 02,C1 ,M,69,623.89,6.435974071
STATE 06,C7 ,M,69,617.4,6.425517112
STATE 15,C71,M,69,609.74,6.413032637
STATE 15,C11,F,69,606.36,6.407473869
STATE 02,C11,M,69,596.99,6.391900363
STATE 07,C7 ,M,69,585.36,6.372227043
STATE 15,C71,M,69,573.4,6.351583553
STATE 02,C7A,F,69,559,6.326149473
STATE 15,C7B,M,69,552.16,6.313837859
STATE 15,C11,M,69,548.6,6.307369579
STATE 03,C7B,M,69,535,6.282266747
STATE 15,C1 ,M,69,514.71,6.243603635
STATE 15,C1 ,M,69,498.42,6.211443095
STATE 07,F7 ,M,69,498.11,6.210820936
STATE 04,C7B,M,69,488.23,6.190786606
STATE 15,C11,M,69,488.16,6.190643221
STATE 10,C7 ,F,69,484.1,6.182291497
STATE 02,C71,F,69,460.33,6.131943624
STATE 15,C11,M,69,458,6.126869184
STATE 15,C71,M,69,443.95,6.095711943
STATE 03,C71,M,69,440.86,6.088727365
STATE 17,C71,F,69,439.54,6.085728725
STATE 13,C1 ,M,69,431.98,6.068379291
STATE 03,C7 ,M,69,400,5.991464547
STATE 03,C7 ,M,69,400,5.991464547
STATE 10,C1 ,F,69,399.75,5.990839352
STATE 02,C1 ,M,69,394.49,5.977593791
STATE 06,C7 ,F,69,390,5.966146739
STATE 04,C71,M,69,376.14,5.929961415
STATE 14,C11,F,69,332.52,5.806700009
STATE 15,C7 ,F,69,321.6,5.773308537
STATE 15,C11,M,69,299.25,5.701279344
STATE 17,F7 ,M,69,297.41,5.695111658
STATE 15,C71,M,69,288.96,5.66628827
STATE 17,C71,F,69,280.9,5.637998734
STATE 06,C71,M,69,264.7,5.578597109
STATE 07,C71,M,69,253.59,5.53571879
STATE 03,F7 ,F,69,249.87,5.520940783
STATE 15,C71,M,69,245.93,5.505046943
STATE 15,C7 ,M,69,237.37,5.469620105
STATE 04,C7B,M,69,234.2,5.456175451
STATE 15,C7 ,F,69,223.23,5.40820263
STATE 02,C7 ,M,69,209.83,5.346297679
STATE 04,C71,M,69,172.06,5.147843253
STATE 10,C7 ,F,69,164.7,5.104125637
STATE 04,C7 ,M,69,161.2,5.08264583
STATE 14,C11,M,69,138.86,4.933466231
STATE 17,C7 ,F,69,128,4.852030264
STATE 17,C71,M,69,104.95,4.653484046
STATE 15,F71,F,69,101.25,4.617592706
STATE 15,C1 ,F,69,100,4.605170186
STATE 04,F71,M,69,85.5,4.448516376
STATE 15,C7 ,F,69,75,4.317488114
STATE 15,C7 ,M,69,68.74,4.230331271
STATE 15,C7 ,F,69,30,3.401197382
STATE 04,C7 ,M,68,24624.44,10.11149472
STATE 17,C7B,M,68,14104,9.554213724
STATE 15,C71,F,68,9562.71,9.165626439
STATE 06,C7 ,M,68,9234.78,9.13073207
STATE 06,C7 ,M,68,8381.6,9.033794106
STATE 15,C11,M,68,8123.33,9.002495448
STATE 15,C71,M,68,7389.16,8.90776934
STATE 15,C11,F,68,6410.64,8.765714389
STATE 10,C71,M,68,6386.3,8.76191035
STATE 15,C1 ,M,68,6090.75,8.714526506
STATE 17,C7 ,M,68,5905.64,8.683663105
STATE 15,C11,F,68,5382.57,8.590921234
STATE 06,C7 ,M,68,5311.27,8.577586257
STATE 06,C1 ,M,68,5158.65,8.548430196
STATE 17,C7B,F,68,5035.93,8.524353495
STATE 17,C7 ,M,68,5004.55,8.518102778
STATE 13,C7 ,M,68,4689.9,8.453166539
STATE 02,C71,F,68,4625.47,8.439333266
STATE 12,C11,F,68,4523.97,8.417145206
STATE 02,C1 ,M,68,4518.7,8.415979621
STATE 06,C7B,M,68,4387.4,8.386492075
STATE 15,C7B,M,68,4243.57,8.353160175
STATE 12,C1B,M,68,3637.01,8.198917195
STATE 15,C71,M,68,3594.7,8.187215817
STATE 15,C71,M,68,3354.04,8.117920868
STATE 02,C71,F,68,3254.87,8.087907615
STATE 01,C71,F,68,3250,8.086410275
STATE 06,C71,F,68,2935.61,7.984670547
STATE 10,C7 ,M,68,2882.67,7.966472227
STATE 10,C7 ,M,68,2786.41,7.932509308
STATE 10,C7 ,F,68,2524.92,7.833964658
STATE 04,C71,M,68,2370.82,7.770991166
STATE 12,C6 ,M,68,2364.45,7.768300716
STATE 02,C71,F,68,2364.24,7.768211896
STATE 06,C1B,M,68,2354.21,7.763960494
STATE 04,C7 ,M,68,2350,7.762170607
STATE 03,C1 ,F,68,2343,7.759187439
STATE 15,C7 ,M,68,2226.66,7.708257984
STATE 15,C11,F,68,2144,7.670428522
STATE 02,C1 ,F,68,2119.74,7.659048719
STATE 15,C7 ,M,68,2044.59,7.622952559
STATE 17,C7B,M,68,2017.19,7.609460733
STATE 12,C71,M,68,1963.85,7.582662111
STATE 04,C7 ,M,68,1846.01,7.520781832
STATE 10,C11,M,68,1843.84,7.519605632
STATE 01,C7 ,M,68,1843.41,7.519372396
STATE 15,C1 ,M,68,1815.95,7.504364026
STATE 15,C11,M,68,1815.83,7.504297942
STATE 07,C7A,M,68,1784.47,7.486876731
STATE 04,C7 ,M,68,1707.92,7.443031535
STATE 06,C7 ,M,68,1695.67,7.435833222
STATE 15,C7C,M,68,1694.59,7.435196103
STATE 13,C7 ,F,68,1692.96,7.434233755
STATE 15,F71,F,68,1644.78,7.405361916
STATE 04,C7 ,F,68,1589.7,7.371300598
STATE 15,C11,M,68,1589.45,7.371143323
STATE 03,C1 ,F,68,1560.42,7.352710295
STATE 15,C7 ,M,68,1501.05,7.313920142
STATE 06,C71,M,68,1402.18,7.245783447
STATE 15,C11,F,68,1379.16,7.229229897
STATE 04,C7 ,F,68,1369.74,7.22237622
STATE 15,C7 ,M,68,1301.51,7.171280408
STATE 15,C71,F,68,1246.51,7.128102925
STATE 15,C71,M,68,1237.83,7.121115126
STATE 04,C7 ,M,68,1172.82,7.067166384
STATE 15,C1 ,M,68,1165.76,7.061128514
STATE 15,C1 ,M,68,1152.17,7.0494024
STATE 04,F7 ,M,68,1150.87,7.048273457
STATE 15,C71,M,68,1144.04,7.042321136
STATE 04,C7 ,F,68,1060.6,6.966590065
STATE 14,C1 ,M,68,1054.03,6.960376192
STATE 06,C7 ,M,68,1050,6.956545443
STATE 04,C7A,M,68,1048.69,6.955297045
STATE 06,C1B,F,68,1046.32,6.953034525
STATE 02,C1 ,M,68,1000,6.907755279
STATE 03,C7B,F,68,1000,6.907755279
STATE 15,C11,F,68,983.48,6.891097302
STATE 04,C7B,M,68,968.31,6.875552284
STATE 15,C7 ,F,68,961.54,6.868536166
STATE 04,C71,M,68,946.38,6.85264418
STATE 15,C11,M,68,924.7,6.829469361
STATE 15,C71,F,68,918.99,6.823275241
STATE 15,C72,F,68,914.26,6.818114995
STATE 02,C1 ,M,68,897.96,6.800125524
STATE 01,C1 ,M,68,874.67,6.773846672
STATE 02,C1 ,M,68,866.26,6.764185094
STATE 10,C7 ,F,68,847.65,6.742467815
STATE 06,C7 ,F,68,846.39,6.740980246
STATE 06,C7B,M,68,834.83,6.727228111
STATE 13,C71,M,68,825.66,6.716183067
STATE 15,C1 ,M,68,817.5,6.706250903
STATE 02,C7 ,F,68,797.92,6.682008342
STATE 06,C1 ,M,68,797.06,6.680929958
STATE 15,C1 ,F,68,774.88,6.652708179
STATE 02,C71,M,68,764.19,6.638816449
STATE 02,C7 ,F,68,749.38,6.619246198
STATE 02,C11,M,68,748.45,6.618004401
STATE 15,C1C,M,68,692.37,6.540120495
STATE 17,C7 ,M,68,682.85,6.526275216
STATE 10,C11,M,68,677.66,6.518645687
STATE 15,C7 ,F,68,676,6.516193076
STATE 15,C1 ,M,68,670.27,6.507680616
STATE 15,F7 ,M,68,658.28,6.489630373
STATE 15,C1 ,M,68,647.18,6.472624463
STATE 17,C71,M,68,604.95,6.40514581
STATE 04,C7 ,M,68,585.34,6.372192875
STATE 06,C1 ,F,68,568.02,6.342156629
STATE 02,C1 ,F,68,565.02,6.336861129
STATE 15,C11,F,68,559.98,6.327901069
STATE 07,C71,M,68,550,6.309918278
STATE 15,C71,M,68,539.26,6.290197829
STATE 07,F71,M,68,529.28,6.271517592
STATE 15,C11,F,68,518.95,6.251807539
STATE 15,C1 ,M,68,513.66,6.241561568
STATE 07,C71,M,68,499.18,6.212966752
STATE 10,C1 ,F,68,491.87,6.198214454
STATE 15,C11,F,68,471.03,6.154921786
STATE 02,C1 ,F,68,464.51,6.140983087
STATE 02,C7 ,M,68,456.87,6.124398887
STATE 03,C71,M,68,440.87,6.088750047
STATE 02,F7 ,M,68,437.38,6.080802382
STATE 04,C7 ,F,68,436.87,6.079635668
STATE 04,C71,M,68,401.05,5.994086108
STATE 10,C1 ,F,68,398.2,5.986954392
STATE 15,C11,F,68,388.03,5.961082656
STATE 15,C7 ,M,68,386.96,5.958321329
STATE 17,C71,M,68,386.12,5.956148202
STATE 15,C72,M,68,377.54,5.933676523
STATE 14,C1 ,M,68,374.71,5.926152393
STATE 17,C7 ,M,68,357.94,5.880365375
STATE 02,C7 ,F,68,356.9,5.87745563
STATE 15,C71,F,68,356.06,5.875099256
STATE 01,C7 ,M,68,348.75,5.854355333
STATE 15,C7 ,M,68,344.66,5.842558424
STATE 04,C7A,F,68,340.34,5.829945118
STATE 15,C71,M,68,326.4,5.788123623
STATE 15,C11,M,68,321.73,5.773712684
STATE 06,C11,F,68,320.56,5.770069466
STATE 15,C71,F,68,320.27,5.76916439
STATE 15,C11,M,68,316,5.755742214
STATE 04,C71,F,68,310.17,5.737120534
STATE 12,C1B,M,68,309.77,5.735830087
STATE 07,C7 ,F,68,303,5.713732806
STATE 06,C1 ,F,68,300,5.703782475
STATE 02,C7B,M,68,298.52,5.698836932
STATE 10,C71,F,68,262.08,5.568649801
STATE 15,C71,M,68,200,5.298317367
STATE 15,C1 ,F,68,198.98,5.293204317
STATE 15,C11,M,68,174.71,5.163127456
STATE 02,C7 ,M,68,148.39,4.999843943
STATE 12,C71,M,68,135,4.905274778
STATE 15,F7 ,M,68,128.18,4.853435526
STATE 02,C7 ,M,68,127.09,4.844895497
STATE 17,C71,F,68,70.98,4.262398147
STATE 04,C71,M,68,49.95,3.911022505
STATE 15,C11,M,68,47.52,3.861150675
STATE 02,C7 ,M,67,23231.54,10.05326612
STATE 15,C1A,F,67,11458.07,9.346449564
STATE 15,C7A,F,67,9112.54,9.117406766
STATE 10,C71,F,67,8969.76,9.101614199
STATE 15,C1 ,F,67,8300.31,9.024048142
STATE 12,C7 ,M,67,7827.74,8.965429114
STATE 01,F71,M,67,6594.66,8.79401551
STATE 07,C7 ,F,67,6261.92,8.742242126
STATE 07,C7B,F,67,5861.5,8.676160823
STATE 06,C72,M,67,5624.94,8.63496556
STATE 03,C7 ,F,67,5381.14,8.590655527
STATE 15,C11,M,67,4808.51,8.478142544
STATE 02,C7 ,F,67,4532.02,8.418923035
STATE 10,C11,F,67,4495.48,8.410827727
STATE 02,F7 ,M,67,4263.99,8.357960621
STATE 17,C7 ,F,67,4229,8.349720837
STATE 01,F71,M,67,3887.76,8.265588435
STATE 10,C1 ,F,67,3864.39,8.259559122
STATE 06,C7A,M,67,3697.38,8.21537974
STATE 04,C7 ,F,67,3656.77,8.204335523
STATE 04,C7B,M,67,3404.82,8.132947354
STATE 02,C71,M,67,3348.34,8.11621998
STATE 06,C7B,F,67,3140.79,8.05222964
STATE 12,C11,F,67,3008.21,8.009100496
STATE 06,C7 ,F,67,2945.63,7.988077995
STATE 02,C11,M,67,2928.92,7.982389033
STATE 02,C71,F,67,2688.04,7.896567582
STATE 03,C11,F,67,2547.5,7.842867765
STATE 15,C71,M,67,2545.12,7.841933079
STATE 01,C1 ,M,67,2496.15,7.822504824
STATE 15,C7B,M,67,2407.52,7.786352451
STATE 03,C1A,M,67,2300.04,7.740681793
STATE 04,C71,M,67,2276.5,7.730394455
STATE 04,C71,F,67,2200.63,7.696498962
STATE 02,C1 ,M,67,2194.65,7.693777859
STATE 06,C7C,F,67,2180.31,7.687222348
STATE 03,C11,M,67,2170.84,7.682869468
STATE 02,C1 ,M,67,2129.17,7.663487511
STATE 04,C7 ,M,67,2106.39,7.652730861
STATE 02,C1 ,M,67,2102.34,7.650806289
STATE 17,C71,F,67,2096.64,7.648091342
STATE 15,C71,F,67,2064.12,7.632459264
STATE 17,C71,M,67,2062.48,7.631664421
STATE 02,C7 ,M,67,2017.28,7.609505348
STATE 17,C7 ,M,67,1977.88,7.589780843
STATE 04,C7 ,M,67,1918.8,7.55945527
STATE 17,C7 ,F,67,1845.23,7.52035921
STATE 17,C71,M,67,1761.6,7.473977766
STATE 15,C71,M,67,1761.25,7.473779063
STATE 15,C11,F,67,1730.61,7.456229226
STATE 13,C7 ,F,67,1695.14,7.435520612
STATE 02,C71,F,67,1678.17,7.425459193
STATE 02,C11,M,67,1651.86,7.409657205
STATE 15,C71,M,67,1646.25,7.406255253
STATE 07,C71,F,67,1638.31,7.401420502
STATE 13,C2 ,F,67,1609.5,7.383678851
STATE 15,C7B,M,67,1482.45,7.301451403
STATE 02,C1 ,F,67,1480.93,7.300425548
STATE 10,C11,M,67,1475.42,7.296697974
STATE 15,C7A,M,67,1455.9,7.283379545
STATE 14,C7 ,M,67,1454.96,7.282733688
STATE 04,C71,F,67,1441.56,7.27348114
STATE 02,C1 ,M,67,1432.32,7.267050786
STATE 15,C1 ,F,67,1404.71,7.247586155
STATE 06,C1 ,M,67,1355.5,7.211925669
STATE 02,C7 ,M,67,1348.93,7.207066965
STATE 15,C7A,F,67,1288,7.160845907
STATE 06,C11,F,67,1253.03,7.133319897
STATE 07,C7 ,F,67,1238.2,7.121413991
STATE 07,C7 ,M,67,1216.8,7.103979741
STATE 02,C7 ,M,67,1211.25,7.099408163
STATE 14,C71,M,67,1189.96,7.081674972
STATE 15,C11,M,67,1164.3,7.059875327
STATE 02,C11,M,67,1113.94,7.015658559
STATE 15,C11,F,67,1112.19,7.014086324
STATE 17,C71,M,67,1090.41,6.994309051
STATE 14,C7 ,F,67,1075.68,6.980708299
STATE 17,C71,M,67,1040.42,6.947379757
STATE 15,C71,M,67,979.54,6.887083074
STATE 02,F1 ,M,67,940.28,6.846177703
STATE 02,C1 ,M,67,925.47,6.830301717
STATE 03,C7 ,M,67,925,6.829793738
STATE 15,C1B,M,67,905.7,6.808708125
STATE 03,C7 ,F,67,886.45,6.787224722
STATE 06,C1 ,F,67,882.54,6.782804114
STATE 07,C71,M,67,875.6,6.774909366
STATE 15,C7 ,M,67,862.02,6.759278472
STATE 15,C11,F,67,852.22,6.747844709
STATE 03,C1 ,M,67,850,6.745236349
STATE 06,C71,F,67,850,6.745236349
STATE 02,C11,F,67,817.63,6.706409912
STATE 04,C7 ,M,67,808.2,6.694809553
STATE 04,C7B,M,67,802.74,6.688030876
STATE 15,C7 ,M,67,740.68,6.607568683
STATE 13,C11,M,67,735.66,6.600768055
STATE 02,C7B,F,67,700,6.551080335
STATE 04,C7 ,M,67,700,6.551080335
STATE 10,C71,M,67,691.53,6.538906534
STATE 15,C7 ,F,67,666.6,6.502190166
STATE 12,C11,F,67,665.5,6.500538638
STATE 15,C7 ,M,67,665.46,6.500478531
STATE 14,C71,F,67,648.98,6.4754019
STATE 06,C7 ,M,67,645.37,6.469823796
STATE 02,F7 ,M,67,639.49,6.460670984
STATE 15,C7A,M,67,637.65,6.457789543
STATE 06,C1 ,M,67,613.75,6.419587679
STATE 15,C7 ,F,67,604.33,6.404120406
STATE 15,C7 ,M,67,600.11,6.397112972
STATE 07,C7 ,M,67,589.01,6.378443161
STATE 02,C7 ,F,67,578.69,6.360766928
STATE 04,C7B,M,67,572.44,6.349907926
STATE 15,C7A,M,67,571.84,6.348859232
STATE 15,C71,M,67,538.34,6.288490331
STATE 02,C71,M,67,536.96,6.285923604
STATE 15,C7 ,F,67,524,6.261491684
STATE 15,C7B,M,67,515.3,6.244749255
STATE 15,F71,M,67,498.48,6.211563468
STATE 12,C11,M,67,486.28,6.18678459
STATE 02,C1 ,M,67,481.38,6.176656979
STATE 15,F71,M,67,479.01,6.171721474
STATE 12,C1B,F,67,477.16,6.167851864
STATE 15,C11,M,67,475.16,6.163651589
STATE 04,C7 ,M,67,470,6.152732695
STATE 10,C71,F,67,463.58,6.13897897
STATE 02,C7 ,M,67,455.7,6.121834698
STATE 12,C1 ,M,67,443.19,6.093998572
STATE 15,C7B,M,67,442.33,6.09205621
STATE 15,C11,F,67,442.09,6.091513481
STATE 02,C1A,M,67,420.68,6.04187245
STATE 02,C7 ,F,67,417.18,6.033517783
STATE 06,C1 ,F,67,414.95,6.028158031
STATE 02,C11,M,67,412.47,6.022163476
STATE 02,C7 ,F,67,399.13,5.989287178
STATE 14,F7 ,F,67,385.2,5.95376268
STATE 04,C7B,F,67,383.73,5.94993918
STATE 04,C71,M,67,369.02,5.910850843
STATE 04,C7 ,M,67,367,5.905361848
STATE 07,C7 ,M,67,351.35,5.861782878
STATE 17,C7 ,F,67,348.75,5.854355333
STATE 06,C71,F,67,346.79,5.848719409
STATE 17,C7 ,M,67,323,5.777652323
STATE 04,C7 ,F,67,322.5,5.776103136
STATE 15,F11,M,67,318.04,5.762177161
STATE 04,C7 ,M,67,313.48,5.747735562
STATE 02,F71,F,67,296.48,5.691979763
STATE 15,C1 ,M,67,292.39,5.678088528
STATE 02,C71,M,67,283.61,5.647600055
STATE 01,C1 ,F,67,253.12,5.533863685
STATE 15,C11,M,67,251.09,5.525811441
STATE 17,C7 ,M,67,244.23,5.498110404
STATE 04,C71,M,67,238.23,5.473236594
STATE 02,C7 ,M,67,221.75,5.401550621
STATE 15,C7 ,M,67,182.48,5.206640578
STATE 15,C7 ,F,67,181.35,5.200428866
STATE 07,C7 ,M,67,156.05,5.050176469
STATE 15,C7 ,F,67,151.92,5.023354067
STATE 15,C1B,M,67,132,4.882801923
STATE 15,C1 ,F,67,100,4.605170186
STATE 15,C1B,M,67,37.68,3.62912945
STATE 04,C7 ,M,67,32,3.465735903
STATE 04,C7 ,M,66,14753.58,9.599241044
STATE 15,C1 ,F,66,12420.05,9.427067381
STATE 15,C71,M,66,11545.27,9.354031108
STATE 03,C71,F,66,11288.76,9.331562819
STATE 04,C7B,M,66,10175.27,9.227715546
STATE 15,C7 ,M,66,8544.82,9.05308053
STATE 10,C11,F,66,7910.74,8.975976609
STATE 15,C71,F,66,7362.9,8.904209156
STATE 14,C7 ,M,66,7113.71,8.869779187
STATE 04,C71,M,66,6691.83,8.808642658
STATE 15,C7B,M,66,6307.3,8.749462972
STATE 02,C7B,M,66,6277.84,8.744781251
STATE 03,C71,F,66,6203.72,8.732904391
STATE 07,C7 ,F,66,6149.33,8.724098412
STATE 17,C7B,F,66,5305.82,8.57655961
STATE 13,C1 ,M,66,4939.5,8.50501939
STATE 17,C71,F,66,4786.51,8.473556824
STATE 06,C7 ,F,66,4730.23,8.461729106
STATE 07,C7 ,M,66,4669.13,8.448728038
STATE 15,C7 ,M,66,4655.5,8.445804595
STATE 03,C11,M,66,4330.47,8.37343136
STATE 10,C71,M,66,4325.98,8.372393983
STATE 15,C1 ,F,66,4305.96,8.367755389
STATE 02,C71,M,66,4175.95,8.337097156
STATE 02,C11,F,66,4093.72,8.317209371
STATE 15,C71,M,66,3945.47,8.280323364
STATE 02,C7 ,F,66,3418.02,8.136816715
STATE 04,C71,M,66,3365.38,8.121296163
STATE 17,C7 ,F,66,3229.29,8.080017578
STATE 15,C7 ,F,66,3200.29,8.07099671
STATE 17,C71,M,66,3167.49,8.060694755
STATE 03,C71,M,66,3077.45,8.031856611
STATE 06,C7 ,M,66,2893.39,7.970184104
STATE 06,C1 ,M,66,2868.32,7.961481772
STATE 10,C1C,M,66,2865.53,7.960508603
STATE 02,C1 ,M,66,2797.4,7.936445693
STATE 17,C7 ,M,66,2775.76,7.928679863
STATE 15,C11,M,66,2653.4,7.883597115
STATE 15,C1 ,M,66,2580.07,7.855571809
STATE 15,C11,M,66,2572.22,7.852524618
STATE 04,C71,M,66,2551.38,7.844389668
STATE 06,C1 ,M,66,2434.38,7.797447383
STATE 03,C1B,F,66,2194.21,7.693577352
STATE 02,F71,M,66,2149.87,7.673162654
STATE 14,C7 ,M,66,2135.86,7.666624655
STATE 04,C7 ,F,66,1939.67,7.570273134
STATE 15,C7B,M,66,1911.4,7.555591237
STATE 02,C71,M,66,1835,7.51479976
STATE 15,C7 ,F,66,1712.27,7.445575255
STATE 10,C1A,M,66,1712.13,7.445493488
STATE 02,C7B,M,66,1711.12,7.444903406
STATE 04,C72,F,66,1680.86,7.427060846
STATE 15,C1 ,M,66,1606.17,7.381607742
STATE 04,C72,M,66,1516.88,7.324410873
STATE 13,C71,F,66,1488.46,7.305497307
STATE 02,C1 ,F,66,1484.85,7.303069036
STATE 04,C7 ,F,66,1455.09,7.282823033
STATE 17,C7 ,M,66,1449.03,7.278649646
STATE 15,C71,F,66,1425.58,7.262334027
STATE 07,C7 ,F,66,1396.61,7.241803151
STATE 14,F1 ,M,66,1377.31,7.2278876
STATE 13,C1B,M,66,1360.8,7.215828041
STATE 15,C7 ,M,66,1346.19,7.205033659
STATE 15,C1 ,F,66,1320.95,7.186106454
STATE 06,C1A,F,66,1275.19,7.150850466
STATE 04,C7 ,M,66,1247.2,7.128656318
STATE 02,C11,M,66,1179.22,7.072608482
STATE 15,C1 ,F,66,1165.93,7.061274331
STATE 15,C11,M,66,1108.42,7.010690857
STATE 15,C11,M,66,1097.72,7.00099058
STATE 15,C7 ,M,66,1092.47,6.996196467
STATE 15,C1 ,M,66,1086.77,6.990965273
STATE 17,C7B,M,66,1035.16,6.942311283
STATE 17,C7 ,M,66,1028.73,6.936080311
STATE 04,C71,F,66,1001.76,6.909513732
STATE 10,C71,M,66,1000,6.907755279
STATE 15,C1B,F,66,1000,6.907755279
STATE 04,C71,M,66,994.45,6.902189821
STATE 15,C7A,F,66,993.15,6.90088171
STATE 10,C71,M,66,989.59,6.897290716
STATE 04,C71,M,66,987,6.894670039
STATE 02,C7 ,M,66,977.46,6.88495737
STATE 07,C7 ,M,66,974.34,6.881760319
STATE 04,C71,F,66,970.83,6.878151376
STATE 02,F71,M,66,970.57,6.877883528
STATE 02,C1 ,M,66,928.69,6.833774991
STATE 02,C11,F,66,927.2,6.832169292
STATE 02,C72,M,66,925.05,6.82984779
STATE 03,C1 ,M,66,901.06,6.803571848
STATE 06,C7 ,M,66,891.09,6.792445432
STATE 10,C71,M,66,882.77,6.783064691
STATE 03,C11,M,66,878.48,6.778193141
STATE 10,C71,M,66,875.87,6.775217678
STATE 02,C7B,F,66,869.62,6.768056335
STATE 15,C11,M,66,829.65,6.721003925
STATE 17,C71,F,66,825.34,6.715795423
STATE 02,C7 ,F,66,822.31,6.712117453
STATE 07,C71,M,66,818.44,6.707400089
STATE 12,C7 ,M,66,811.97,6.699463394
STATE 13,C7 ,M,66,809.59,6.696527947
STATE 02,C1 ,F,66,805.95,6.692021706
STATE 02,C7 ,M,66,787.5,6.668863371
STATE 02,C1B,F,66,784.36,6.664868099
STATE 15,C7A,M,66,740.61,6.607474171
STATE 15,C7A,M,66,732.37,6.596285851
STATE 15,C1 ,M,66,726.58,6.588348594
STATE 02,C1A,M,66,724.4,6.585343726
STATE 10,C7 ,F,66,709.73,6.564884616
STATE 03,C7 ,M,66,679.51,6.52137195
STATE 17,C7 ,F,66,670.77,6.508426306
STATE 15,C71,M,66,641.4,6.463653287
STATE 15,C11,M,66,639.35,6.460452035
STATE 04,C71,F,66,638.99,6.459888805
STATE 15,C1 ,M,66,631.16,6.447559396
STATE 15,C11,F,66,626.3,6.43982949
STATE 03,F7 ,M,66,599.47,6.396045932
STATE 04,C7 ,M,66,577.45,6.358621859
STATE 04,C71,M,66,575.48,6.355204475
STATE 06,C71,M,66,570.37,6.346285273
STATE 15,C7 ,M,66,546.32,6.303204885
STATE 17,C71,F,66,540.51,6.292513138
STATE 15,C7 ,M,66,536.11,6.284339364
STATE 17,C71,F,66,533.33,6.27914037
STATE 13,C1 ,F,66,523.61,6.260747132
STATE 04,C71,M,66,515.28,6.244710442
STATE 12,C1 ,F,66,513.92,6.242067611
STATE 15,C7B,F,66,505.79,6.226121563
